Song,Artist,easy,basic,advanced,expert,master,remaster,title,diffIndex,level
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,2,6.0
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,2,6.0
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,3,8.1
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,5,12.9
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,4,11.0
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,3,8.1
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,1,4.0
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,5,12.9
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,1,4.0
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,2,6.0
The wheel to the right,Sampling Masters MEGA,4,6.0,8.1,11,12.9,-,The wheel to the right,4,11.0
This game,鈴木このみ「ノーゲーム・ノーライフ」,2,4.0,6.6,9.9,12,-,This game,1,2.0
This game,鈴木このみ「ノーゲーム・ノーライフ」,2,4.0,6.6,9.9,12,-,This game,2,4.0
This game,鈴木このみ「ノーゲーム・ノーライフ」,2,4.0,6.6,9.9,12,-,This game,3,6.6
This game,鈴木このみ「ノーゲーム・ノーライフ」,2,4.0,6.6,9.9,12,-,This game,4,9.9
This game,鈴木このみ「ノーゲーム・ノーライフ」,2,4.0,6.6,9.9,12,-,This game,5,12.0
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,5,13.2
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,4,11.8
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,3,9.5
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,2,6.0
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,1,3.0
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,5,13.2
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,4,11.8
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,3,9.5
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,2,6.0
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,1,3.0
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,5,13.2
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,4,11.8
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,3,9.5
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,2,6.0
TiamaT:F minor,Team Grimoire,3,6.0,9.5,11.8,13.2,-,TiamaT:F minor,1,3.0
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),3,7.4
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),4,9.6
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),5,12.5
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),2,5.0
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),1,3.0
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),5,12.5
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),4,9.6
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),2,5.0
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),3,7.4
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),2,5.0
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),1,3.0
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),5,12.5
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),4,9.6
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),3,7.4
Time To Make History (AKIRA YAMAOKA Remix),目黒 将司 Remixed by 山岡 晃,3,5.0,7.4,9.6,12.5,-,Time To Make History (AKIRA YAMAOKA Remix),1,3.0
True Love Song,Kai / クラシック「G線上のアリア」,2,4.0,6.4,8.8,9.8,-,True Love Song,5,9.8
True Love Song,Kai / クラシック「G線上のアリア」,2,4.0,6.4,8.8,9.8,-,True Love Song,4,8.8
True Love Song,Kai / クラシック「G線上のアリア」,2,4.0,6.4,8.8,9.8,-,True Love Song,3,6.4
True Love Song,Kai / クラシック「G線上のアリア」,2,4.0,6.4,8.8,9.8,-,True Love Song,2,4.0
True Love Song,Kai / クラシック「G線上のアリア」,2,4.0,6.4,8.8,9.8,-,True Love Song,1,2.0
Turn around,Clean Tears,3,6.0,7.3,11.8,12.2,-,Turn around,1,3.0
Turn around,Clean Tears,3,6.0,7.3,11.8,12.2,-,Turn around,2,6.0
Turn around,Clean Tears,3,6.0,7.3,11.8,12.2,-,Turn around,3,7.3
Turn around,Clean Tears,3,6.0,7.3,11.8,12.2,-,Turn around,4,11.8
Turn around,Clean Tears,3,6.0,7.3,11.8,12.2,-,Turn around,5,12.2
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,1,3.0
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,2,5.0
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,1,3.0
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,2,5.0
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,5,12.9
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,4,10.5
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,3,7.8
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,2,5.0
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,5,12.9
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,3,7.8
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,4,10.5
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,5,12.9
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,4,10.5
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,3,7.8
ULTRA B+K,nora2r,3,5.0,7.8,10.5,12.9,-,ULTRA B+K,1,3.0
Ultranova,A4paper,3,5.0,7.8,11.2,13,-,Ultranova,4,11.2
Ultranova,A4paper,3,5.0,7.8,11.2,13,-,Ultranova,1,3.0
Ultranova,A4paper,3,5.0,7.8,11.2,13,-,Ultranova,2,5.0
Ultranova,A4paper,3,5.0,7.8,11.2,13,-,Ultranova,3,7.8
Ultranova,A4paper,3,5.0,7.8,11.2,13,-,Ultranova,5,13.0
Urban Crusher [Remix],「BORDER BREAK」,3,6.0,8.3,11.5,11.7,-,Urban Crusher [Remix],1,3.0
Urban Crusher [Remix],「BORDER BREAK」,3,6.0,8.3,11.5,11.7,-,Urban Crusher [Remix],2,6.0
Urban Crusher [Remix],「BORDER BREAK」,3,6.0,8.3,11.5,11.7,-,Urban Crusher [Remix],5,11.7
Urban Crusher [Remix],「BORDER BREAK」,3,6.0,8.3,11.5,11.7,-,Urban Crusher [Remix],4,11.5
Urban Crusher [Remix],「BORDER BREAK」,3,6.0,8.3,11.5,11.7,-,Urban Crusher [Remix],3,8.3
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,3,8.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,4,10.2
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,2,5.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,1,3.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,5,13.4
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,1,3.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,3,8.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,3,8.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,4,10.2
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,5,13.4
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,1,3.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,5,13.4
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,4,10.2
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,2,5.0
VERTeX,Hiro,3,5.0,8,10.2,13.4,-,VERTeX,2,5.0
WARNING×WARNING×WARNING,暁Records,2,4.0,7,9.2,11.3,-,WARNING×WARNING×WARNING,1,2.0
WARNING×WARNING×WARNING,暁Records,2,4.0,7,9.2,11.3,-,WARNING×WARNING×WARNING,3,7.0
WARNING×WARNING×WARNING,暁Records,2,4.0,7,9.2,11.3,-,WARNING×WARNING×WARNING,4,9.2
WARNING×WARNING×WARNING,暁Records,2,4.0,7,9.2,11.3,-,WARNING×WARNING×WARNING,5,11.3
WARNING×WARNING×WARNING,暁Records,2,4.0,7,9.2,11.3,-,WARNING×WARNING×WARNING,2,4.0
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,1,2.0
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,2,4.0
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,5,11.5
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,4,8.8
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,1,2.0
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,3,7.5
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,3,7.5
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,4,8.8
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,5,11.5
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,1,2.0
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,5,11.5
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,2,4.0
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,4,8.8
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,3,7.5
WORLD'S END UMBRELLA,ハチ,2,4.0,7.5,8.8,11.5,-,WORLD'S END UMBRELLA,2,4.0
We Gonna Journey,Queen P.A.L.,3,6.0,8.3,10.9,12.9,-,We Gonna Journey,5,12.9
We Gonna Journey,Queen P.A.L.,3,6.0,8.3,10.9,12.9,-,We Gonna Journey,4,10.9
We Gonna Journey,Queen P.A.L.,3,6.0,8.3,10.9,12.9,-,We Gonna Journey,3,8.3
We Gonna Journey,Queen P.A.L.,3,6.0,8.3,10.9,12.9,-,We Gonna Journey,2,6.0
We Gonna Journey,Queen P.A.L.,3,6.0,8.3,10.9,12.9,-,We Gonna Journey,1,3.0
We Gonna Party,Cranky,3,6.0,7.8,11.4,12.2,-,We Gonna Party,2,6.0
We Gonna Party,Cranky,3,6.0,7.8,11.4,12.2,-,We Gonna Party,5,12.2
We Gonna Party,Cranky,3,6.0,7.8,11.4,12.2,-,We Gonna Party,1,3.0
We Gonna Party,Cranky,3,6.0,7.8,11.4,12.2,-,We Gonna Party,3,7.8
We Gonna Party,Cranky,3,6.0,7.8,11.4,12.2,-,We Gonna Party,4,11.4
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,5,12.3
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,5,12.3
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,1,2.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,2,4.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,3,6.8
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,4,9.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,4,9.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,3,6.8
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,1,2.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,5,12.3
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,4,9.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,3,6.8
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,2,4.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,1,2.0
White Traveling Girl,A-One,2,4.0,6.8,9,12.3,-,White Traveling Girl,2,4.0
Windy Hill -Zone 1,大谷智哉 「ソニック ロストワールド」,2,4.0,7.5,9.4,11.7,-,Windy Hill -Zone 1,2,4.0
Windy Hill -Zone 1,大谷智哉 「ソニック ロストワールド」,2,4.0,7.5,9.4,11.7,-,Windy Hill -Zone 1,1,2.0
Windy Hill -Zone 1,大谷智哉 「ソニック ロストワールド」,2,4.0,7.5,9.4,11.7,-,Windy Hill -Zone 1,3,7.5
Windy Hill -Zone 1,大谷智哉 「ソニック ロストワールド」,2,4.0,7.5,9.4,11.7,-,Windy Hill -Zone 1,4,9.4
Windy Hill -Zone 1,大谷智哉 「ソニック ロストワールド」,2,4.0,7.5,9.4,11.7,-,Windy Hill -Zone 1,5,11.7
World Vanquisher,void(Mournfinale),4,6.0,8.8,11.6,13.2,-,World Vanquisher,1,4.0
World Vanquisher,void(Mournfinale),4,6.0,8.8,11.6,13.2,-,World Vanquisher,2,6.0
World Vanquisher,void(Mournfinale),4,6.0,8.8,11.6,13.2,-,World Vanquisher,3,8.8
World Vanquisher,void(Mournfinale),4,6.0,8.8,11.6,13.2,-,World Vanquisher,4,11.6
World Vanquisher,void(Mournfinale),4,6.0,8.8,11.6,13.2,-,World Vanquisher,5,13.2
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,4,11.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,1,4.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,2,6.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,3,8.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,5,13.3
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,5,13.3
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,4,11.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,5,13.3
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,1,4.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,2,6.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,3,8.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,4,11.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,1,4.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,2,6.0
Xevel,Tatsh,4,6.0,8,11,13.3,-,Xevel,3,8.0
YATTA!,はっぱ隊 [cover],1,3.0,6.1,8.1,10,-,YATTA!,3,6.1
YATTA!,はっぱ隊 [cover],1,3.0,6.1,8.1,10,-,YATTA!,4,8.1
YATTA!,はっぱ隊 [cover],1,3.0,6.1,8.1,10,-,YATTA!,2,3.0
YATTA!,はっぱ隊 [cover],1,3.0,6.1,8.1,10,-,YATTA!,1,1.0
YATTA!,はっぱ隊 [cover],1,3.0,6.1,8.1,10,-,YATTA!,5,10.0
YU-MU,岸田教団＆THE明星ロケッツ,2,4.0,6.7,9.3,10.9,-,YU-MU,3,6.7
YU-MU,岸田教団＆THE明星ロケッツ,2,4.0,6.7,9.3,10.9,-,YU-MU,5,10.9
YU-MU,岸田教団＆THE明星ロケッツ,2,4.0,6.7,9.3,10.9,-,YU-MU,2,4.0
YU-MU,岸田教団＆THE明星ロケッツ,2,4.0,6.7,9.3,10.9,-,YU-MU,1,2.0
YU-MU,岸田教団＆THE明星ロケッツ,2,4.0,6.7,9.3,10.9,-,YU-MU,4,9.3
ZIGG-ZAGG,Junky,3,6.0,6,7.7,9.2,11.3,ZIGG-ZAGG,6,11.3
ZIGG-ZAGG,Junky,3,6.0,6,7.7,9.2,11.3,ZIGG-ZAGG,5,9.2
ZIGG-ZAGG,Junky,3,6.0,6,7.7,9.2,11.3,ZIGG-ZAGG,4,7.7
ZIGG-ZAGG,Junky,3,6.0,6,7.7,9.2,11.3,ZIGG-ZAGG,3,6.0
ZIGG-ZAGG,Junky,3,6.0,6,7.7,9.2,11.3,ZIGG-ZAGG,2,6.0
ZIGG-ZAGG,Junky,3,6.0,6,7.7,9.2,11.3,ZIGG-ZAGG,1,3.0
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,2,5.0
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,3,7.8
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,5,12.1
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,4,9.8
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,3,7.8
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,5,12.1
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,1,4.0
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,1,4.0
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,4,9.8
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,3,7.8
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,2,5.0
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,1,4.0
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,4,9.8
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,5,12.1
air's gravity,zts,4,5.0,7.8,9.8,12.1,-,air's gravity,2,5.0
awake,下田麻美「Shining・Force CROSS ELYSION」,2,4.0,7.7,8,11.7,-,awake,1,2.0
awake,下田麻美「Shining・Force CROSS ELYSION」,2,4.0,7.7,8,11.7,-,awake,5,11.7
awake,下田麻美「Shining・Force CROSS ELYSION」,2,4.0,7.7,8,11.7,-,awake,2,4.0
awake,下田麻美「Shining・Force CROSS ELYSION」,2,4.0,7.7,8,11.7,-,awake,4,8.0
awake,下田麻美「Shining・Force CROSS ELYSION」,2,4.0,7.7,8,11.7,-,awake,3,7.7
brilliant better,御形 アリシアナ (イロドリミドリ),3,5.0,6.7,9.9,11.7,-,brilliant better,5,11.7
brilliant better,御形 アリシアナ (イロドリミドリ),3,5.0,6.7,9.9,11.7,-,brilliant better,4,9.9
brilliant better,御形 アリシアナ (イロドリミドリ),3,5.0,6.7,9.9,11.7,-,brilliant better,3,6.7
brilliant better,御形 アリシアナ (イロドリミドリ),3,5.0,6.7,9.9,11.7,-,brilliant better,1,3.0
brilliant better,御形 アリシアナ (イロドリミドリ),3,5.0,6.7,9.9,11.7,-,brilliant better,2,5.0
come again,m-flo [cover],2,5.0,6.4,8.8,10.1,-,come again,1,2.0
come again,m-flo [cover],2,5.0,6.4,8.8,10.1,-,come again,2,5.0
come again,m-flo [cover],2,5.0,6.4,8.8,10.1,-,come again,3,6.4
come again,m-flo [cover],2,5.0,6.4,8.8,10.1,-,come again,4,8.8
come again,m-flo [cover],2,5.0,6.4,8.8,10.1,-,come again,5,10.1
conflict,siromaru + cranky,3,5.0,7.2,10.9,13.2,-,conflict,3,7.2
conflict,siromaru + cranky,3,5.0,7.2,10.9,13.2,-,conflict,1,3.0
conflict,siromaru + cranky,3,5.0,7.2,10.9,13.2,-,conflict,2,5.0
conflict,siromaru + cranky,3,5.0,7.2,10.9,13.2,-,conflict,4,10.9
conflict,siromaru + cranky,3,5.0,7.2,10.9,13.2,-,conflict,5,13.2
connecting with you,Takahiro Eguchi feat. 三澤秋,3,4.0,7.4,9.3,11.7,-,connecting with you,1,3.0
connecting with you,Takahiro Eguchi feat. 三澤秋,3,4.0,7.4,9.3,11.7,-,connecting with you,2,4.0
connecting with you,Takahiro Eguchi feat. 三澤秋,3,4.0,7.4,9.3,11.7,-,connecting with you,3,7.4
connecting with you,Takahiro Eguchi feat. 三澤秋,3,4.0,7.4,9.3,11.7,-,connecting with you,4,9.3
connecting with you,Takahiro Eguchi feat. 三澤秋,3,4.0,7.4,9.3,11.7,-,connecting with you,5,11.7
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,4,8.7
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,5,11.7
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,4,8.7
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,3,7.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,2,4.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,1,2.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,3,7.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,4,8.7
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,5,11.7
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,2,4.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,2,4.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,3,7.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,1,2.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,1,2.0
fake!fake!,カラスは真っ白,2,4.0,7,8.7,11.7,-,fake!fake!,5,11.7
fantastic dreamer,Machico「この素晴らしい世界に祝福を!」,3,4.0,6.7,8.8,11.4,-,fantastic dreamer,5,11.4
fantastic dreamer,Machico「この素晴らしい世界に祝福を!」,3,4.0,6.7,8.8,11.4,-,fantastic dreamer,4,8.8
fantastic dreamer,Machico「この素晴らしい世界に祝福を!」,3,4.0,6.7,8.8,11.4,-,fantastic dreamer,3,6.7
fantastic dreamer,Machico「この素晴らしい世界に祝福を!」,3,4.0,6.7,8.8,11.4,-,fantastic dreamer,1,3.0
fantastic dreamer,Machico「この素晴らしい世界に祝福を!」,3,4.0,6.7,8.8,11.4,-,fantastic dreamer,2,4.0
jelly,capsule [cover],2,4.0,7.2,7.7,10.7,-,jelly,1,2.0
jelly,capsule [cover],2,4.0,7.2,7.7,10.7,-,jelly,2,4.0
jelly,capsule [cover],2,4.0,7.2,7.7,10.7,-,jelly,5,10.7
jelly,capsule [cover],2,4.0,7.2,7.7,10.7,-,jelly,4,7.7
jelly,capsule [cover],2,4.0,7.2,7.7,10.7,-,jelly,3,7.2
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,4,10.8
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,1,3.0
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,2,5.0
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,3,7.8
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,4,10.8
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,1,3.0
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,1,3.0
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,2,5.0
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,3,7.8
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,4,10.8
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,3,7.8
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,2,5.0
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,5,12.9
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,5,12.9
keep hopping,kamome sano,3,5.0,7.8,10.8,12.9,-,keep hopping,5,12.9
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,2,6.0
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,2,6.0
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,1,4.0
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,5,13.7
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,4,11.6
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,3,8.5
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,2,6.0
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,1,4.0
larva,ガリガリさむし,4,6.0,8.5,11.6,13.7,-,larva,5,13.7
